Date,401(k),AC power plugs and sockets,Abercrombie & Fitch,Academic degree,Account,Acushnet Company,Adhesive,Adhesive tape,Administrative assistant,Aerial work platform,Aerosol spray,Aetna,Afton Chemical,Agricultural machinery,Agriculture,Air brake,Air conditioner,Air conditioning,Air fryer,Air purifier,Aircraft,Aircraft seat map,Airline ticket,Airplane,Airport,Albemarle Corporation,Alcoa,Alcoholic drink,AliExpress,Alibaba Group,All-terrain vehicle,Allen Edmonds,Aluminium,Aluminum can,Amazon Prime,Amazon Prime Video,Amazon.com,"America's Car-Mart, Inc.",American Eagle Outfitters,American Express,American football,Ampere,Anchor,Ann Inc.,Antibiotics,Antifreeze,Antique shop,Apartment,Apple,Apple Watch,Application for employment,Apprenticeship,"AptarGroup, Inc.",Architect,Architecture,Arena,Artificial cardiac pacemaker,Ascena Retail Group,Asphalt,Asphalt concrete,Asphalt roll roofing,Assisted living,At Home,AutoNation,AutoZone,Automated teller machine,Automatic transmission fluid,Automation,Automobile repair shop,Automotive aftermarket,Automotive industry,Automotive paint,Avery Dennison,Aviation,Axle
8/1/2017,0.128392401,1.115361058,0.661749454,-0.023137025,1.104087126,0.986478701,-0.310441636,0.5819037,-0.107409208,0.3148873,0.989526364,-0.994429283,1.48481827,0.852396875,1.022578232,1.403492715,0.768957516,0.651935729,0.112314466,-0.760095648,0.772279848,0.922286501,0.424612305,1.138652224,0.894795039,0.51855428,0.282024237,1.07958982,-0.197198164,1.217584701,-0.550490724,1.180534819,0.485039766,0.054982376,0.741312218,-0.385698885,0.969836729,0.434523727,0.40933801,0.936260222,1.020252771,1.002402136,-0.559979133,-0.894590543,1.150825269,0.534967706,0.484399298,-0.227892385,0.442089528,1.007448686,0.619064176,0.475395407,-1.316293428,1.032219228,1.068340764,-0.917675435,0.984420162,-0.384930505,1.104936546,1.011127384,-0.971445645,0.902870375,-0.338769268,0.341941726,0.381998427,-0.622702463,-0.051351631,1.213760877,0.876429548,-0.354274116,0.97441086,-0.670476117,0.908265299,1.112066173,0.96096483
8/2/2017,0.288292698,1.116305581,0.676604462,-0.179931467,1.105568655,0.975685823,-0.342336769,0.620236476,-0.21298591,0.163775551,1.022544187,-0.993528614,1.492587953,0.818738393,1.023014453,1.395593926,0.829402276,0.729475112,0.136577137,-0.766353714,0.727184103,0.902465797,0.476251709,1.117227914,0.888184714,0.349064591,0.335148319,1.080676325,-0.341105116,1.203734182,-0.618327441,1.20104237,0.497583342,0.08500115,0.619905641,-0.409445714,0.980682536,0.361090104,0.334540789,0.941693209,1.026124988,1.003822735,-0.62837767,-0.898253208,1.148745723,0.541039642,0.378810635,-0.27504136,0.299685966,1.078277071,0.618711177,0.448292831,-1.311312167,1.031601904,1.067202654,-0.922792947,0.972512699,-0.368704546,1.10007136,0.992465041,-1.009210881,0.875709119,-0.394401721,0.463871456,0.419923332,-0.645199442,-0.130706102,1.20203297,0.827241895,-0.184217119,0.999065078,-0.589145614,0.919879205,1.109102283,0.964961336
8/3/2017,0.440370525,1.116039657,0.690548003,-0.330991358,1.10631635,0.961857424,-0.369507789,0.649005486,-0.29741887,-0.001235432,1.050721249,-0.989847819,1.49831138,0.780540405,1.02223249,1.385155427,0.884051184,0.79985739,0.164696125,-0.768916535,0.673139054,0.879477064,0.516539859,1.092845048,0.879601604,0.188095209,0.380758372,1.080901008,-0.494762051,1.186272112,-0.680195257,1.218345189,0.502953186,0.109976682,0.47821737,-0.430099734,0.989320596,0.283210884,0.26752385,0.946274824,1.030711347,1.004752524,-0.692058124,-0.898950387,1.144688764,0.540322638,0.272423639,-0.326505492,0.170446305,1.141680146,0.613737559,0.417424097,-1.304940469,1.029724857,1.063897678,-0.92388325,0.958120222,-0.349532766,1.09337665,0.97026774,-1.042897427,0.843839545,-0.439583261,0.561526069,0.448966169,-0.664072706,-0.213997392,1.187672146,0.772857388,-0.024240153,1.02228631,-0.501997247,0.928060121,1.104745089,0.967380137
8/4/2017,0.585326961,1.114637806,0.702177588,-0.476702757,1.106019654,0.945228037,-0.392282887,0.669715112,-0.366669084,-0.182846984,1.074471293,-0.983455513,1.501582567,0.737368608,1.020438716,1.372510849,0.933510989,0.863967713,0.196508763,-0.767810734,0.607416852,0.85384762,0.547849597,1.066483424,0.870341505,0.034867483,0.419850685,1.080167664,-0.659482635,1.165044567,-0.736715817,1.232377251,0.501362893,0.13016564,0.30859629,-0.447763516,0.995130248,0.200521213,0.207463619,0.949333952,1.033478465,1.004719661,-0.751399899,-0.89667671,1.138991268,0.53279083,0.165228633,-0.382565715,0.052406005,1.198645509,0.604127413,0.382594447,-1.298316131,1.027054867,1.058668602,-0.92096168,0.942117361,-0.328130523,1.085466772,0.944975055,-1.072037177,0.806784898,-0.476506463,0.642365648,0.470322994,-0.679388775,-0.301482045,1.171099394,0.712667018,0.126730443,1.042695097,-0.408372318,0.932844017,1.099740647,0.967801064
8/5/2017,0.723770106,1.112563418,0.710905203,-0.617412829,1.104794581,0.926353396,-0.410933978,0.683266774,-0.424264471,-0.384655529,1.094111696,-0.974504589,1.502225649,0.68867566,1.018242225,1.358343465,0.978271457,0.922509663,0.231186025,-0.763024849,0.524913948,0.827095594,0.571600654,1.041052317,0.863524503,-0.111292725,0.453224172,1.078815573,-0.836874073,1.139854628,-0.788396909,1.243140979,0.492750015,0.1457664,0.097748103,-0.462522028,0.997841639,0.112600726,0.153692581,0.950547209,1.034183123,1.003738636,-0.806728124,-0.891450563,1.132326197,0.518165408,0.057215752,-0.443547211,-0.055972391,1.249937387,0.589893072,0.343572396,-1.293884659,1.024602947,1.052030301,-0.913986972,0.926614901,-0.306412675,1.077563,0.917991865,-1.096691799,0.763916632,-0.506523542,0.710645715,0.484755165,-0.691229053,-0.393446888,1.153246319,0.645905077,0.269601556,1.059811722,-0.307476374,0.93425501,1.095588081,0.966161099
8/6/2017,0.896864803,1.08955435,0.672780227,-0.747910944,1.109426836,0.504394108,-0.442413228,0.408563258,-0.380887832,-0.673120776,1.13384967,-0.932576926,1.757873014,0.455898113,1.031398862,1.365970341,0.605889357,0.745059359,0.311583574,-0.594978008,0.380829706,0.564113828,0.617849685,0.995896445,0.861870541,0.034282348,0.438264448,1.071272044,-0.87029138,0.999533678,-0.789159343,1.296245125,0.534101489,0.176261529,-0.238109666,-0.405960193,1.003580075,0.353845154,0.03929855,0.975865587,1.033414778,0.992268055,-0.855863137,-0.954241366,1.113827058,0.487983511,-0.032221865,-0.599819648,0.032756506,1.307724764,0.590229791,0.031657183,-0.917769764,1.036789234,1.03145016,-0.979576472,0.906913608,0.160560847,1.093096258,0.853855024,-1.022786858,0.763233921,-0.536001407,0.645363283,0.550090712,-0.729732018,-0.565241121,1.142572476,0.399915811,0.385882858,1.088685738,-0.216576726,0.886298965,1.063418071,0.921380025
8/7/2017,1.024008201,1.086857244,0.658024941,-0.872473329,1.107075053,0.316385149,-0.457133158,0.200478629,-0.384127554,-0.930705345,1.149979216,-0.912512617,1.759193773,0.292309075,1.03064173,1.370300267,0.469309151,0.670594243,0.296563062,-0.486425728,0.292141719,0.354792488,0.650933623,1.066625294,0.91017378,0.030681595,0.443621835,1.074613178,-0.935820493,0.90536627,-0.796062166,1.302844753,0.559172039,0.191069829,-0.64679385,-0.365742331,1.00673213,0.416202878,-0.048708097,0.973817819,1.033114617,0.992161919,-0.892685014,-0.952723968,1.114064213,0.457013212,-0.122723364,-0.719124354,0.068872579,1.335473045,0.593380223,-0.140767187,-0.930907739,1.043283547,1.025191652,-0.969439726,0.933365236,0.239050425,1.104451851,0.857991741,-1.027220758,0.742583658,-0.559305075,0.629025979,0.59093035,-0.740523521,-0.694214616,1.147467258,0.19998312,0.502306573,1.101623262,-0.1123572,0.866732794,1.073409776,0.907449285
8/8/2017,1.031943614,1.086821573,0.664789111,-0.86130525,1.120091231,0.14079971,-0.464692816,0.083643638,-0.395988683,-0.935961475,1.148728297,-0.8897242,1.765881838,0.127113555,1.033145217,1.369248268,0.288515633,0.52627205,0.307440069,-0.34779645,0.304694135,0.191650957,0.706274405,1.055932778,0.930175468,0.082019198,0.440171578,1.084299446,-0.788119276,0.78690474,-0.747702135,1.300809416,0.65831083,0.196863538,-0.644196753,-0.286391459,1.041804574,0.466680703,-0.159897152,0.97916035,1.040917122,0.999956342,-0.865187532,-0.949896133,1.109299896,0.474978002,-0.128706976,-0.727332597,0.09700866,1.353199769,0.660162233,-0.216365297,-0.907511819,1.045453416,1.013901824,-0.944830351,0.926589481,0.345569511,1.106362784,0.867733772,-1.028372382,0.715634305,-0.601832242,0.594314868,0.64109035,-0.741628463,-0.716904934,1.139039864,0.026073673,0.554220526,1.11862053,-0.013870642,0.845773281,1.065052127,0.922933429
8/9/2017,1.036706363,1.0833215,0.667760749,-0.846417795,1.132005388,-0.03434861,-0.469116902,-0.011319996,-0.405281157,-0.938385113,1.145521108,-0.863136547,1.770526822,-0.035375758,1.035840451,1.365569399,0.118531762,0.377409999,0.32192852,-0.20000634,0.309944946,0.043308304,0.752849551,1.042572097,0.946830141,0.126265588,0.43292455,1.091214146,-0.640064182,0.65804994,-0.693760214,1.296445928,0.741371697,0.197670118,-0.638311601,-0.201178645,1.071834189,0.504505937,-0.258712868,0.984095176,1.045785361,1.004482129,-0.832644688,-0.945463855,1.101690434,0.487649327,-0.131413859,-0.73233533,0.117795817,1.374686895,0.716868799,-0.275417744,-0.879754895,1.047069162,0.99997322,-0.915489731,0.916790409,0.465452972,1.10703922,0.873487713,-1.025554218,0.681962316,-0.638176678,0.557980596,0.682480249,-0.741294499,-0.735027593,1.128055381,-0.130777675,0.60166157,1.132182141,0.093132674,0.820367639,1.053765427,0.934357989
8/10/2017,1.038298135,1.076325811,0.666972559,-0.827647207,1.141964322,-0.209061934,-0.470401346,-0.090184647,-0.412036044,-0.93794026,1.140637991,-0.832881813,1.772792423,-0.195242472,1.037730242,1.359404189,-0.041812105,0.223729116,0.33970132,-0.041816312,0.308056955,-0.092509942,0.792258999,1.027278418,0.960055828,0.164032965,0.421795955,1.095266915,-0.491653631,0.516979373,-0.633500248,1.289954347,0.812556296,0.193499808,-0.629112744,-0.109432013,1.097261847,0.532298065,-0.347248716,0.987749215,1.047684814,1.005742163,-0.794426034,-0.940105398,1.091356582,0.49522424,-0.130858173,-0.733949676,0.131670213,1.395381094,0.765482265,-0.322111786,-0.847316776,1.047611906,0.983927753,-0.881250592,0.904314003,0.602264877,1.106334678,0.875319735,-1.018726921,0.640355156,-0.66910031,0.51998565,0.716648044,-0.739581773,-0.74883051,1.115065876,-0.273520229,0.644958159,1.142333157,0.209886474,0.790105984,1.03968216,0.941867535
8/11/2017,1.036720479,1.065772042,0.662415899,-0.804778568,1.149548035,-0.383342373,-0.468545823,-0.156536098,-0.416275698,-0.934633187,1.134658515,-0.79964456,1.772546924,-0.352566286,1.038353371,1.351060781,-0.19350213,0.064922945,0.359830586,0.128293313,0.298972057,-0.217577282,0.825563613,1.011812652,0.969850164,0.195805061,0.406651115,1.096418137,-0.342886031,0.36131275,-0.565969873,1.281736385,0.874438783,0.184299463,-0.616567484,-0.010338472,1.118432756,0.551576775,-0.427067543,0.989686768,1.046604701,1.003737995,-0.749651097,-0.935205936,1.078548713,0.497816944,-0.127037018,-0.732127721,0.138909484,1.413703065,0.807349337,-0.358928237,-0.80985847,1.046939872,0.966946948,-0.842378655,0.889946093,0.761360811,1.104402039,0.873250644,-1.007793049,0.588866657,-0.695158296,0.480289914,0.744609877,-0.736843029,-0.758497298,1.101284332,-0.404380764,0.684388457,1.149110405,0.337940095,0.7544323,1.023097785,0.945553662
8/12/2017,1.031971858,1.051566192,0.654040351,-0.777539797,1.154544736,-0.557192019,-0.463550922,-0.212743417,-0.418014054,-0.928515349,1.128730019,-0.765959374,1.769803727,-0.50742323,1.037583431,1.341166919,-0.33737707,-0.099346128,0.379547926,0.312213061,0.28240381,-0.333301914,0.853501521,1.000915121,0.976235253,0.221962899,0.387297632,1.094658118,-0.193759777,0.187862382,-0.489909487,1.272578053,0.928717876,0.169949915,-0.600650321,0.097098049,1.135613701,0.563236103,-0.499365422,0.989723568,1.042550979,0.998467304,-0.697043607,-0.933744095,1.063788762,0.495465923,-0.119930366,-0.7269239,0.139654361,1.429048352,0.843413338,-0.387431812,-0.767161524,1.045230641,0.951933394,-0.801134126,0.875584678,0.951314011,1.101756582,0.867256931,-0.992590049,0.524065955,-0.716762463,0.438850485,0.767060546,-0.733869988,-0.764153062,1.089612305,-0.52508013,0.720189095,1.152544821,0.479273429,0.712577827,1.004672842,0.945460367
8/13/2017,1.059997767,1.075875465,0.657341157,-0.676747808,1.188749267,-0.424384607,-0.511976504,-0.346221675,-0.540390866,-0.786951711,1.118163997,-0.809694734,1.233227304,-0.548018272,1.038151265,1.346357799,-0.644485069,-0.431224028,0.420597956,0.508971937,0.381265689,-0.366696803,0.864622895,0.831483143,0.889750434,0.078292989,0.413435267,1.124717346,0.016968509,0.009437486,-0.461060751,1.259334522,0.995317489,0.076959854,-0.59836122,0.304330945,1.17687036,0.587289412,-0.593192822,1.03101886,1.019132744,1.018728858,-0.638299483,-0.937587255,1.040316085,0.611970166,0.111456599,-0.724251178,0.076242433,1.470734908,0.884183127,-0.27198115,0.221739546,0.972524807,0.758491954,-0.525341557,0.84934663,1.440289491,1.024557137,0.710435597,-0.744817793,0.507055052,-0.763992912,0.510068068,0.796039466,-0.732049328,-0.69032608,1.044785377,-0.598310806,0.696727782,1.16964379,0.655987884,0.612736139,0.988582667,0.986656327
8/14/2017,1.061019788,1.077230626,0.649103248,-0.581543512,1.190342248,-0.462117638,-0.513025614,-0.426154575,-0.587803378,-0.692190668,1.126463098,-0.849749476,1.208046302,-0.638794226,1.038164166,1.348813225,-0.78509389,-0.622181671,0.375286184,0.71667065,0.440276504,-0.428497446,0.880329186,0.720074867,0.821125185,0.037355032,0.412939093,1.125257744,0.184455767,-0.190970039,-0.412984594,1.263588492,1.039641261,0.038300084,-0.589335131,0.476488238,1.191123698,0.60592031,-0.664084644,1.025697903,1.003789443,1.020065226,-0.573490217,-0.973092976,1.029497677,0.670944111,0.259123106,-0.720443186,0.029140202,1.482420073,0.912285911,-0.222875078,0.538835837,0.939173417,0.582066907,-0.76834124,0.833217975,1.751733117,0.989709668,0.590083089,-0.653575777,0.4886869,-0.782176997,0.535922823,0.816394542,-0.704964829,-0.627310172,1.070052692,-0.678963162,0.686921332,1.170522282,0.828158631,0.529907981,0.984276892,0.998614581
8/15/2017,1.061474564,1.079024886,0.629525236,-0.491380573,1.194664919,-0.368081638,-0.51414775,-0.491624787,-0.631760786,-0.6046063,1.121998755,-0.858708003,1.202650937,-0.60984619,1.042331375,1.346474466,-0.856503734,-0.70439285,0.349353103,0.759511733,0.561348263,-0.474050058,0.904006202,0.559028306,0.755309582,0.05319271,0.408196724,1.128102765,0.248500807,-0.228124872,-0.365770394,1.260084055,1.045320405,0.107090063,-0.580859882,0.612811228,1.195650161,0.687438271,-0.708760811,1.029166842,0.985779836,1.028380697,-0.512893013,-0.97601817,1.011761668,0.754688375,0.325727838,-0.734469565,0.049953692,1.493837145,0.92248483,-0.247715045,0.7091716,0.90618785,0.424829386,-0.72244899,0.876916056,1.784498446,0.94877421,0.436826983,-0.570242654,0.558823592,-0.781340531,0.574300507,0.853630299,-0.710968646,-0.548949483,1.043320987,-0.682854557,0.639202758,1.168494637,0.814206826,0.443022913,0.970269561,0.997241594
8/16/2017,1.059863949,1.079226912,0.604988123,-0.393214736,1.198710056,-0.280685745,-0.514591075,-0.546007398,-0.668863578,-0.512214786,1.115171898,-0.869476117,1.193561793,-0.580261401,1.044261668,1.342051587,-0.917768736,-0.773878905,0.326310497,0.798394405,0.659674076,-0.519781924,0.928243763,0.404554107,0.685495869,0.072180924,0.399133028,1.13025869,0.301999852,-0.263529752,-0.307967305,1.254440497,1.048897448,0.180523177,-0.569120991,0.740897842,1.199606397,0.757854937,-0.747198457,1.033325956,0.964257883,1.035077645,-0.44016458,-0.978464166,0.990836292,0.823733116,0.377708202,-0.744084519,0.071248416,1.502424328,0.929635911,-0.274515688,0.842734315,0.868154166,0.279258474,-0.672466184,0.917817756,1.811108619,0.901701938,0.274703442,-0.483605146,0.614843403,-0.77727557,0.606982553,0.885371115,-0.722474504,-0.460238081,1.011679581,-0.683796745,0.587777843,1.163410746,0.795980994,0.341913775,0.953202459,0.992626987
8/17/2017,1.056325023,1.077799318,0.575001339,-0.285785115,1.201601437,-0.199323497,-0.514139399,-0.5916486,-0.699970642,-0.414591058,1.10629251,-0.879310138,1.180682278,-0.550035032,1.043867493,1.336031767,-0.970821245,-0.833499831,0.306788212,0.83356702,0.742415145,-0.565693514,0.95061835,0.256171451,0.611370102,0.094405078,0.385599865,1.131177179,0.347047363,-0.2972266,-0.236701522,1.247062328,1.050193798,0.258963449,-0.554228846,0.861609166,1.202244073,0.819297587,-0.780171057,1.036814992,0.939277817,1.039652128,-0.351064716,-0.979779952,0.967237144,0.882100288,0.418183501,-0.749424883,0.09302643,1.508049244,0.933708537,-0.303315929,0.952126716,0.824426096,0.143886046,-0.618048804,0.954190061,1.832232712,0.847391914,0.102653703,-0.39347088,0.66037379,-0.769980804,0.63443317,0.912209262,-0.734653143,-0.358595242,0.974653935,-0.681794815,0.532383953,1.155299279,0.773224722,0.221722992,0.93353281,0.984810916
8/18/2017,1.051223622,1.075027401,0.538876877,-0.167469445,1.202911971,-0.123478478,-0.513013304,-0.630084073,-0.725704518,-0.311243739,1.095971403,-0.887053251,1.163870408,-0.519162115,1.041165976,1.329443495,-1.016985292,-0.885110014,0.290959563,0.865240356,0.813566053,-0.611785305,0.970241701,0.113451777,0.532571093,0.119967892,0.367364514,1.130671962,0.385023729,-0.329254409,-0.147202417,1.238755918,1.049152994,0.342829853,-0.536467971,0.975671792,1.203207587,0.873246449,-0.808247901,1.038959821,0.911147091,1.041857338,-0.2378689,-0.979700805,0.942417504,0.932110507,0.449094036,-0.750565511,0.115289843,1.510652652,0.934692549,-0.334158376,1.044220936,0.774127314,0.017512736,-0.558787386,0.985851226,1.848333922,0.784233491,-0.080588496,-0.299627728,0.697528268,-0.75946378,0.657011924,0.934580485,-0.745568484,-0.240147725,0.931714463,-0.676837948,0.472716897,1.144230143,0.745591659,0.074154494,0.912430498,0.973893634
8/19/2017,1.04531459,1.071653244,0.495629913,-0.036133366,1.2024833,-0.052707866,-0.511971077,-0.662354294,-0.74652234,-0.201600826,1.085451845,-0.892179624,1.142931404,-0.487637537,1.03628514,1.324516241,-1.057207019,-0.929981778,0.278840454,0.893593608,0.875597567,-0.658057772,0.986778926,-0.023988435,0.448680736,0.148991297,0.344090453,1.128842656,0.416882461,-0.359649441,-0.030728557,1.23118247,1.045820047,0.432607338,-0.516548857,1.083704224,1.202386785,0.920771996,-0.83185571,1.039454744,0.880892337,1.041595203,-0.084048083,-0.978241394,0.920794683,0.975242597,0.471687189,-0.747522273,0.138040821,1.510213129,0.932586189,-0.367089572,1.123168949,0.716031821,-0.10085318,-0.494190494,1.012979241,1.859730641,0.709720004,-0.276554006,-0.201841078,0.727643109,-0.745763438,0.674995308,0.952809176,-0.754350533,-0.098694492,0.882507815,-0.668899188,0.408422421,1.130362005,0.712618019,-0.116753251,0.893112713,0.960106913
8/20/2017,1.07896232,1.021385447,0.460082239,-0.089007512,1.15713913,-0.200266867,-0.536563511,-0.695200867,-0.834296679,-0.333752594,1.063993756,-0.926326837,1.577080385,-0.617658862,1.031797248,1.180142021,-1.129655214,-0.966415507,0.456912437,1.022940795,0.947297734,-0.742350353,1.024195186,-0.334207895,0.559435499,-0.314542084,0.301097567,1.102030646,0.471933436,-0.377399948,0.019400375,0.948494198,0.986659146,0.556444316,-0.523903781,1.208773392,1.191553928,0.906413628,-0.882570011,1.072480819,0.655752841,1.003178462,0.228078264,-0.954147766,0.826880427,1.062244652,0.24572219,-0.711573723,0.105403946,1.508769537,0.94880386,-0.460958515,1.016768963,0.628203485,-0.311288895,-0.53875115,0.940929915,2.0744584,0.394501865,-0.444321857,0.280341075,0.369852825,-0.802642408,0.788215115,0.961149319,-0.77292459,-0.197965684,0.380335067,-0.737476359,0.363162,1.063532153,0.749915361,-0.424777196,0.520360936,0.933580811
8/21/2017,1.068245817,0.996284169,0.41536735,-0.100301006,1.14008952,-0.213180397,-0.525176104,-0.719655402,-0.858319469,-0.368695571,1.063654259,-0.92941611,1.578847758,-0.654600282,1.027840353,1.192996239,-1.158559311,-0.996146403,0.47576592,1.068458184,0.99048867,-0.796527649,1.030252054,-0.465140096,0.604990164,-0.416995064,0.261423197,1.093738529,0.503844067,-0.381028951,0.102914608,0.835673195,0.941876077,0.640990957,-0.530505883,1.304183597,1.186412071,0.923025425,-0.907053854,1.071499861,0.473786768,0.977639808,0.856799066,-0.95247948,0.843538642,1.092393615,0.099598132,-0.716571901,0.092302893,1.506235826,0.950641581,-0.516021923,1.059324537,0.537834107,-0.445507692,-0.538282062,0.920068095,2.091151237,0.128499586,-0.646920934,0.459944096,0.159928925,-0.802242167,0.832008097,0.964526173,-0.778789393,-0.238173472,0.031182988,-0.768538449,0.301696125,1.028391033,0.75397271,-0.896930607,0.181185426,0.915434696
8/22/2017,1.069101014,0.966289389,0.375876671,-0.148191046,1.123300375,-0.226028581,-0.530612654,-0.746718948,-0.854902487,-0.404364823,1.046533041,-0.945884113,1.566909296,-0.650474223,1.023979567,1.19152435,-1.159601107,-1.001286604,0.4806127,1.075701622,0.999324692,-0.76913589,1.036628967,-0.538476642,0.639802926,-0.492934433,0.225433623,1.084393471,0.539639106,-0.314022057,-0.03894997,0.708573788,0.895234915,0.570712059,-0.530759466,1.297045651,1.181421032,0.907186074,-0.906103032,1.076373919,0.300964904,0.949600492,0.860967147,-0.951933681,0.726388938,1.100306884,0.053961379,-0.75531635,0.111107376,1.508773784,0.952244753,-0.481950397,1.097970051,0.457264058,-0.545133971,-0.528550629,0.886469415,2.126730839,-0.029786099,-0.630348055,0.606721007,0.028690527,-0.803478291,0.841247909,0.94729604,-0.789786068,-0.349091602,-0.10998202,-0.773941944,0.214953668,0.988855942,0.7499177,-0.914882753,-0.024868561,0.895916399
8/23/2017,1.072454119,0.930928547,0.327138943,-0.183728584,1.102683932,-0.236124306,-0.53851221,-0.769155017,-0.848113403,-0.430108848,1.026313341,-0.96045628,1.551021908,-0.6405488,1.017605336,1.186285202,-1.156986953,-1.00262626,0.488911447,1.080231074,1.008253586,-0.736173017,1.044279005,-0.598783427,0.666830247,-0.551646515,0.181659142,1.071968235,0.571607322,-0.237281652,-0.160132432,0.572255489,0.842124481,0.487986973,-0.528537402,1.286943111,1.17381704,0.88744436,-0.90370043,1.080210152,0.128143039,0.916679761,0.86198371,-0.94885993,0.59906543,1.108204233,0.018742441,-0.7916588,0.135347143,1.507948634,0.951745554,-0.441730695,1.132943874,0.36699627,-0.628351099,-0.512452553,0.848303673,2.15853515,-0.163848763,-0.610090907,0.731812913,-0.074448825,-0.803755078,0.845279932,0.926496718,-0.797863962,-0.435206119,-0.215528397,-0.776333085,0.114873879,0.942844088,0.741476457,-0.928762645,-0.187977578,0.871936099
8/24/2017,1.075878998,0.889454321,0.266692178,-0.208977543,1.078033659,-0.243501647,-0.546257537,-0.787308614,-0.838103415,-0.447350103,1.003407509,-0.972428014,1.531261247,-0.624529171,1.008937519,1.177214924,-1.150686413,-1.000182613,0.500732619,1.081902335,1.015935179,-0.696941375,1.051298496,-0.649329076,0.687084496,-0.598127633,0.128345813,1.056560986,0.599527897,-0.148316143,-0.265400206,0.42535585,0.781353429,0.388357584,-0.524063814,1.273962792,1.16380757,0.863583294,-0.900328007,1.08247073,-0.044678826,0.878313488,0.859832628,-0.943350414,0.459757683,1.114787967,-0.007313327,-0.824103107,0.165321435,1.503756126,0.949180521,-0.394531572,1.164448871,0.265039629,-0.699476615,-0.489423899,0.805128564,2.186308898,-0.279764588,-0.58597736,0.840695949,-0.157995473,-0.802954862,0.844190273,0.90209155,-0.80293726,-0.505090707,-0.299404824,-0.775619762,-0.002175328,0.889103841,0.728664455,-0.938738414,-0.322954001,0.843309864
8/25/2017,1.078250546,0.840806106,0.190301482,-0.225182958,1.04910624,-0.248185258,-0.552637577,-0.801434475,-0.825230879,-0.45690635,0.9789255,-0.9814857,1.507990889,-0.601897729,0.998411204,1.164199692,-1.140624876,-0.993924135,0.516179341,1.080670478,1.021708217,-0.65046949,1.056768008,-0.692066521,0.701220042,-0.635107674,0.062627132,1.038416979,0.623465185,-0.043278771,-0.357970587,0.266168835,0.711206983,0.263721465,-0.517933062,1.258302319,1.151805806,0.835321778,-0.897012188,1.082912894,-0.217500691,0.83375142,0.854549191,-0.935610409,0.306088906,1.119423055,-0.025040115,-0.852373444,0.201421304,1.496175596,0.944758527,-0.339215446,1.192657924,0.148618924,-0.761148819,-0.458543088,0.75638518,2.210102605,-0.381501115,-0.557791218,0.936912786,-0.226876139,-0.801443905,0.837955777,0.874174362,-0.804969452,-0.563165908,-0.36829675,-0.771828087,-0.14175354,0.825748036,0.711616673,-0.944925762,-0.437923543,0.810011856
8/26/2017,1.079061677,0.783410428,0.089716214,-0.233059895,1.015644596,-0.250190682,-0.557055622,-0.811717146,-0.810350743,-0.459190364,0.956006188,-0.98748798,1.482473782,-0.571823417,0.986900216,1.147068654,-1.126679423,-0.98376848,0.535391436,1.076568219,1.025238263,-0.595364918,1.060226276,-0.728261196,0.709646974,-0.664232696,-0.020688217,1.018124394,0.643560528,0.084240262,-0.440112906,0.092520376,0.629080067,0.096737467,-0.511482594,1.240403223,1.138654304,0.802297884,-0.895883505,1.081494107,-0.390322556,0.782000759,0.846240639,-0.926044597,0.134855392,1.121798128,-0.034963605,-0.876532799,0.244150378,1.48517422,0.938944547,-0.274182871,1.217718305,0.013708543,-0.815104555,-0.418316808,0.7013578,2.230051201,-0.471787468,-0.52526324,1.022887033,-0.284181883,-0.800261825,0.826442343,0.843218443,-0.803949074,-0.612024961,-0.425937469,-0.765117184,-0.312964614,0.74975337,0.690881736,-0.947394383,-0.537815224,0.772709686
8/27/2017,1.075831659,0.726836474,0.129047472,-0.286347228,1.00630286,-0.346211693,-0.609954401,-0.860702389,-0.812112735,-0.355561865,0.501092996,-0.959194011,3.853927659,-0.687468812,0.802138069,1.086987402,-1.100297917,-1.01551033,0.520089642,0.991031344,1.009734567,-0.504233068,1.018653007,-0.808164428,0.765150187,-0.519478083,0.039367342,0.794386518,0.637652918,0.395560508,-0.577113428,-0.115487133,0.344332863,-0.540179623,-0.511932378,1.086923907,1.083848316,0.909273686,-0.906768075,1.071329026,-0.565131772,0.629686354,0.054534449,-0.983998026,-0.241085814,1.091631844,-0.279038956,-0.907785099,0.302800811,1.512838334,0.869287064,-0.327155841,1.433768171,-0.113514069,-0.909228282,-0.20480154,0.730399243,2.099312038,-0.518704419,-0.404195603,0.972446857,-0.350073427,-0.830038101,0.660361922,0.690796593,-0.822563062,-0.689195392,-0.516004045,-0.763783014,-0.622311422,0.559063668,0.323283343,-0.67797046,-0.663129298,0.57989495
